id_catalogo,cd_opcion,cc_externa,df_baja,cve_usuario,id_catalogo_padre,cd_descripcionDos,cc_externaDos,LOCK_FLAG,ix_dependencia,id_validar,id_validacion_planeacion,id_validacion_supervisor
213,"Repensar la evaluación para la mejora educativa. Resultados de México en PISA 2018 Resultados de evaluaciones, diagnósticas, formativas e integrales",770,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
214,Repositorio de materiales educativos,780,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
215,"segundo Ciclo Iberoamericano de Encuentros con Especialistas denominado, “Un paso delante de la educación remota de emergencia: repensar el sentido de las tecnologías, la escuela y la formación docente”",790,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
216,Sugerencias de elementos para la mejora de plan y programas de estudio de educación básica: análisis y propuestas en torno a los contenidos curriculares,800,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
217,Sugerencias de elementos para la mejora del Marco Curricular Común de Educación Media Superior,810,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
218,Sugerencias para la educación inicial: hacia la concreción de un derecho,820,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
219,Sugerencias para la mejora de los planes y programas de estudio de educación básica para favorecer la atención educativa de pueblos y comunidades indígenas,830,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
220,"Talleres emergentes de formación docente. Itinerarios para el reencuentro. Arte, educación y emociones  EB y EMS",840,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
221,Talleres emergentes de formación docente. Itinerarios para el reencuentro. Sistematización de la experiencia educativa. Educación básica y educación media superior.,850,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
222,"Tercer Convenio Específico al Convenio Marco de Colaboración MEJOREDU/DGAJ/CV/2020/03 celebrado entre Mejoredu y la Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura.",860,NULL,Superusuario,136,NULL,NULL,0,0,NULL,NULL,NULL
224,Catalogo Centros de costo,CAT,NULL,Superusuario,NULL,NULL,NULL,0,0,NULL,NULL,NULL
225,Junta Directiva,1100P16,NULL,Superusuario,224,1100P16 Junta Directiva,12,0,0,NULL,NULL,NULL
226,Secretaría Ejecutiva,1200P16,NULL,Superusuario,224,1200P16 SecretarÃ­a Ejecutiva,13,0,0,NULL,NULL,NULL
227,Administración y Finanzas,1210M01,NULL,Superusuario,224,1210M01 AdministraciÃ³n y Finanzas,14,0,0,NULL,NULL,NULL
228,Evaluación Diagnóstica,2100P16,NULL,Superusuario,224,2100P16 EvaluaciÃ³n DiagnÃ³stica,15,0,0,NULL,NULL,NULL
229,Apoyo y Seguimiento a la Mejora Continua e Innovación Educativa,3100P16,NULL,Superusuario,224,3100P16 Apoyo y Seguimiento a la Mejora Continua e InnovaciÃ³n Educativa,16,0,0,NULL,NULL,NULL
230,Vinculación e Integralidad del Aprendizaje,4100P16,NULL,Superusuario,224,4100P16 VinculaciÃ³n e Integralidad del Aprendizaje,17,0,0,NULL,NULL,NULL
231,Órgano Interno de Control,5100O01,NULL,Superusuario,224,5100O01 Ã“rgano Interno de Control,18,0,0,NULL,NULL,NULL
232,Catalogo de Partidas Presupuestales,CAT,NULL,Superusuario,NULL,NULL,NULL,0,0,NULL,NULL,NULL
233,Haberes,11201,NULL,Superusuario,232,11201 Haberes,384,0,0,NULL,NULL,NULL
234,Sueldos base,11301,NULL,Superusuario,232,11301 Sueldos base,355,0,0,NULL,NULL,NULL
235,Retribuciones por adscripción en el extranjero,11401,NULL,Superusuario,232,11401 Retribuciones por adscripciÃ³n en el extranjero,356,0,0,NULL,NULL,NULL
236,Honorarios,12101,NULL,Superusuario,232,12101 Honorarios,357,0,0,NULL,NULL,NULL
237,Sueldos base al personal eventual,12201,NULL,Superusuario,232,12201 Sueldos base al personal eventual,358,0,0,NULL,NULL,NULL
238,Compensaciones a sustitutos de profesores,12202,NULL,Superusuario,232,12202 Compensaciones a sustitutos de profesores,359,0,0,NULL,NULL,NULL
239,Retribuciones por servicios de carácter social,12301,NULL,Superusuario,232,12301 Retribuciones por servicios de carÃ¡cter social,360,0,0,NULL,NULL,NULL
240,Retribución a los representantes de los trabajadores y de los patrones en la Junta Federal de Conciliación y Arbitraje,12401,NULL,Superusuario,232,12401 RetribuciÃ³n a los representantes de los trabajadores y de los patrones en la Junta Federal de ConciliaciÃ³n y Arbitraje,361,0,0,NULL,NULL,NULL
241,Prima quinquenal por años de servicios efectivos prestados,13101,NULL,Superusuario,232,13101 Prima quinquenal por aÃ±os de servicios efectivos prestados,362,0,0,NULL,NULL,NULL
242,Acreditación por años de servicio en la docencia y al personal administrativo de las instituciones de educación superior,13102,NULL,Superusuario,232,13102 AcreditaciÃ³n por aÃ±os de servicio en la docencia y al personal administrativo de las instituciones de educaciÃ³n superior,363,0,0,NULL,NULL,NULL
243,"Prima de perseverancia por años de servicio activo en el Ejército, Fuerza Aérea y Armada Mexicanos",13103,NULL,Superusuario,232,"13103 Prima de perseverancia por aÃ±os de servicio activo en el EjÃ©rcito, Fuerza AÃ©rea y Armada Mexicanos",364,0,0,NULL,NULL,NULL
244,Antigüedad,13104,NULL,Superusuario,232,13104 AntigÃ¼edad,365,0,0,NULL,NULL,NULL
245,Primas de vacaciones y dominical,13201,NULL,Superusuario,232,13201 Primas de vacaciones y dominical,366,0,0,NULL,NULL,NULL
246,Aguinaldo o gratificación de fin de año,13202,NULL,Superusuario,232,13202 Aguinaldo o gratificaciÃ³n de fin de aÃ±o,367,0,0,NULL,NULL,NULL
247,Remuneraciones por horas extraordinarias,13301,NULL,Superusuario,232,13301 Remuneraciones por horas extraordinarias,368,0,0,NULL,NULL,NULL
248,Acreditación por titulación en la docencia,13401,NULL,Superusuario,232,13401 AcreditaciÃ³n por titulaciÃ³n en la docencia,369,0,0,NULL,NULL,NULL
249,Acreditación al personal docente por años de estudio de licenciatura,13402,NULL,Superusuario,232,13402 AcreditaciÃ³n al personal docente por aÃ±os de estudio de licenciatura,370,0,0,NULL,NULL,NULL
250,Compensaciones por servicios especiales,13403,NULL,Superusuario,232,13403 Compensaciones por servicios especiales,371,0,0,NULL,NULL,NULL
251,Compensaciones por servicios eventuales,13404,NULL,Superusuario,232,13404 Compensaciones por servicios eventuales,372,0,0,NULL,NULL,NULL
252,Compensaciones de retiro,13405,NULL,Superusuario,232,13405 Compensaciones de retiro,373,0,0,NULL,NULL,NULL
253,Compensaciones de servicios,13406,NULL,Superusuario,232,13406 Compensaciones de servicios,374,0,0,NULL,NULL,NULL
254,Compensaciones adicionales por servicios especiales,13407,NULL,Superusuario,232,13407 Compensaciones adicionales por servicios especiales,375,0,0,NULL,NULL,NULL
255,"Asignaciones docentes, pedagógicas genéricas y específicas",13408,NULL,Superusuario,232,"13408 Asignaciones docentes, pedagÃ³gicas genÃ©ricas y especÃ­ficas",376,0,0,NULL,NULL,NULL
256,Compensación por adquisición de material didáctico,13409,NULL,Superusuario,232,13409 CompensaciÃ³n por adquisiciÃ³n de material didÃ¡ctico,377,0,0,NULL,NULL,NULL
257,Compensación por actualización y formación académica,13410,NULL,Superusuario,232,13410 CompensaciÃ³n por actualizaciÃ³n y formaciÃ³n acadÃ©mica,378,0,0,NULL,NULL,NULL
258,Compensaciones a médicos residentes,13411,NULL,Superusuario,232,13411 Compensaciones a mÃ©dicos residentes,379,0,0,NULL,NULL,NULL
259,Gastos contingentes para el personal radicado en el extranjero,13412,NULL,Superusuario,232,13412 Gastos contingentes para el personal radicado en el extranjero,380,0,0,NULL,NULL,NULL
260,Asignaciones inherentes a la conclusión de servicios en la Administración Pública Federal,13413,NULL,Superusuario,232,13413 Asignaciones inherentes a la conclusiÃ³n de servicios en la AdministraciÃ³n PÃºblica Federal,381,0,0,NULL,NULL,NULL
261,Asignaciones conforme al régimen laboral,13414,NULL,Superusuario,232,13414 Asignaciones conforme al rÃ©gimen laboral,382,0,0,NULL,NULL,NULL
262,Sobrehaberes,13501,NULL,Superusuario,232,13501 Sobrehaberes,383,0,0,NULL,NULL,NULL
263,Asignaciones de técnico,13601,NULL,Superusuario,232,13601 Asignaciones de tÃ©cnico,385,0,0,NULL,NULL,NULL
264,Asignaciones de mando,13602,NULL,Superusuario,232,13602 Asignaciones de mando,386,0,0,NULL,NULL,NULL
265,Asignaciones por comisión,13603,NULL,Superusuario,232,13603 Asignaciones por comisiÃ³n,387,0,0,NULL,NULL,NULL
266,Asignaciones de vuelo,13604,NULL,Superusuario,232,13604 Asignaciones de vuelo,388,0,0,NULL,NULL,NULL
267,Asignaciones de técnico especial,13605,NULL,Superusuario,232,13605 Asignaciones de tÃ©cnico especial,389,0,0,NULL,NULL,NULL
268,Honorarios especiales,13701,NULL,Superusuario,232,13701 Honorarios especiales,390,0,0,NULL,NULL,NULL
269,Participaciones por vigilancia en el cumplimiento de las leyes y custodia de valores,13801,NULL,Superusuario,232,13801 Participaciones por vigilancia en el cumplimiento de las leyes y custodia de valores,391,0,0,NULL,NULL,NULL
270,Aportaciones al ISSSTE,14101,NULL,Superusuario,232,14101 Aportaciones al ISSSTE,392,0,0,NULL,NULL,NULL
271,Aportaciones al ISSFAM,14102,NULL,Superusuario,232,14102 Aportaciones al ISSFAM,393,0,0,NULL,NULL,NULL
272,Aportaciones al IMSS,14103,NULL,Superusuario,232,14103 Aportaciones al IMSS,394,0,0,NULL,NULL,NULL
273,Aportaciones de seguridad social contractuales,14104,NULL,Superusuario,232,14104 Aportaciones de seguridad social contractuales,395,0,0,NULL,NULL,NULL
274,Aportaciones al seguro de cesantía en edad avanzada y vejez,14105,NULL,Superusuario,232,14105 Aportaciones al seguro de cesantÃ­a en edad avanzada y vejez,396,0,0,NULL,NULL,NULL
275,Aportaciones al FOVISSSTE,14201,NULL,Superusuario,232,14201 Aportaciones al FOVISSSTE,397,0,0,NULL,NULL,NULL
276,Aportaciones al INFONAVIT,14202,NULL,Superusuario,232,14202 Aportaciones al INFONAVIT,398,0,0,NULL,NULL,NULL
277,Aportaciones al Sistema de Ahorro para el Retiro,14301,NULL,Superusuario,232,14301 Aportaciones al Sistema de Ahorro para el Retiro,399,0,0,NULL,NULL,NULL
278,Depósitos para el ahorro solidario,14302,NULL,Superusuario,232,14302 DepÃ³sitos para el ahorro solidario,400,0,0,NULL,NULL,NULL
279,Cuotas para el seguro de vida del personal civil,14401,NULL,Superusuario,232,14401 Cuotas para el seguro de vida del personal civil,401,0,0,NULL,NULL,NULL
280,Cuotas para el seguro de vida del personal militar,14402,NULL,Superusuario,232,14402 Cuotas para el seguro de vida del personal militar,402,0,0,NULL,NULL,NULL
281,Cuotas para el seguro de gastos médicos del personal civil,14403,NULL,Superusuario,232,14403 Cuotas para el seguro de gastos mÃ©dicos del personal civil,403,0,0,NULL,NULL,NULL
282,Cuotas para el seguro de separación individualizado,14404,NULL,Superusuario,232,14404 Cuotas para el seguro de separaciÃ³n individualizado,404,0,0,NULL,NULL,NULL
283,Cuotas para el seguro colectivo de retiro,14405,NULL,Superusuario,232,14405 Cuotas para el seguro colectivo de retiro,405,0,0,NULL,NULL,NULL
284,"Seguro de responsabilidad civil, asistencia legal y otros seguros",14406,NULL,Superusuario,232,"14406 Seguro de responsabilidad civil, asistencia legal y otros seguros",406,0,0,NULL,NULL,NULL
285,Cuotas para el fondo de ahorro del personal civil,15101,NULL,Superusuario,232,15101 Cuotas para el fondo de ahorro del personal civil,407,0,0,NULL,NULL,NULL
286,"Cuotas para el fondo de ahorro de generales, almirantes, jefes y oficiales",15102,NULL,Superusuario,232,"15102 Cuotas para el fondo de ahorro de generales, almirantes, jefes y oficiales",408,0,0,NULL,NULL,NULL
287,"Cuotas para el fondo de trabajo del personal del Ejército, Fuerza Aérea y Armada Mexicanos",15103,NULL,Superusuario,232,"15103 Cuotas para el fondo de trabajo del personal del EjÃ©rcito, Fuerza AÃ©rea y Armada Mexicanos",409,0,0,NULL,NULL,NULL
288,Indemnizaciones por accidentes en el trabajo,15201,NULL,Superusuario,232,15201 Indemnizaciones por accidentes en el trabajo,410,0,0,NULL,NULL,NULL
289,Pago de liquidaciones,15202,NULL,Superusuario,232,15202 Pago de liquidaciones,411,0,0,NULL,NULL,NULL
290,Prestaciones de retiro,15301,NULL,Superusuario,232,15301 Prestaciones de retiro,412,0,0,NULL,NULL,NULL
291,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,15401,NULL,Superusuario,232,15401 Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,413,0,0,NULL,NULL,NULL
292,Compensación garantizada,15402,NULL,Superusuario,232,15402 CompensaciÃ³n garantizada,414,0,0,NULL,NULL,NULL
293,Asignaciones adicionales al sueldo,15403,NULL,Superusuario,232,15403 Asignaciones adicionales al sueldo,415,0,0,NULL,NULL,NULL
294,Apoyos a la capacitación de los servidores públicos,15501,NULL,Superusuario,232,15501 Apoyos a la capacitaciÃ³n de los servidores pÃºblicos,416,0,0,NULL,NULL,NULL
295,Otras prestaciones,15901,NULL,Superusuario,232,15901 Otras prestaciones,417,0,0,NULL,NULL,NULL
296,Pago extraordinario por riesgo,15902,NULL,Superusuario,232,15902 Pago extraordinario por riesgo,418,0,0,NULL,NULL,NULL
297,Incrementos a las percepciones,16101,NULL,Superusuario,232,16101 Incrementos a las percepciones,419,0,0,NULL,NULL,NULL
298,Creación de plazas,16102,NULL,Superusuario,232,16102 CreaciÃ³n de plazas,420,0,0,NULL,NULL,NULL
299,Otras medidas de carácter laboral y económico,16103,NULL,Superusuario,232,16103 Otras medidas de carÃ¡cter laboral y econÃ³mico,421,0,0,NULL,NULL,NULL
300,Previsiones para aportaciones al ISSSTE,16104,NULL,Superusuario,232,16104 Previsiones para aportaciones al ISSSTE,422,0,0,NULL,NULL,NULL
301,Previsiones para aportaciones al FOVISSSTE,16105,NULL,Superusuario,232,16105 Previsiones para aportaciones al FOVISSSTE,423,0,0,NULL,NULL,NULL
302,Previsiones para aportaciones al Sistema de Ahorro para el Retiro,16106,NULL,Superusuario,232,16106 Previsiones para aportaciones al Sistema de Ahorro para el Retiro,424,0,0,NULL,NULL,NULL
303,Previsiones para aportaciones al seguro de cesantía en edad avanzada y vejez,16107,NULL,Superusuario,232,16107 Previsiones para aportaciones al seguro de cesantÃ­a en edad avanzada y vejez,425,0,0,NULL,NULL,NULL
304,Previsiones para los depósitos al ahorro solidario,16108,NULL,Superusuario,232,16108 Previsiones para los depÃ³sitos al ahorro solidario,426,0,0,NULL,NULL,NULL
305,Estímulos por productividad y eficiencia,17101,NULL,Superusuario,232,17101 EstÃ­mulos por productividad y eficiencia,427,0,0,NULL,NULL,NULL
306,Estímulos al personal operativo,17102,NULL,Superusuario,232,17102 EstÃ­mulos al personal operativo,428,0,0,NULL,NULL,NULL
307,Materiales y útiles de oficina,21101,NULL,Superusuario,232,21101 Materiales y Ãºtiles de oficina,429,0,0,NULL,NULL,NULL
308,Materiales y útiles de impresión y reproducción,21201,NULL,Superusuario,232,21201 Materiales y Ãºtiles de impresiÃ³n y reproducciÃ³n,430,0,0,NULL,NULL,NULL
309,Material estadístico y geográfico,21301,NULL,Superusuario,232,21301 Material estadÃ­stico y geogrÃ¡fico,431,0,0,NULL,NULL,NULL
310,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos.,21401,NULL,Superusuario,232,21401 Materiales y Ãºtiles consumibles para el procesamiento en equipos y bienes informÃ¡ticos.,432,0,0,NULL,NULL,NULL
311,Material de apoyo informativo,21501,NULL,Superusuario,232,21501 Material de apoyo informativo,433,0,0,NULL,NULL,NULL
312,Material para información en actividades de investigación científica y tecnológica,21502,NULL,Superusuario,232,21502 Material para informaciÃ³n en actividades de investigaciÃ³n cientÃ­fica y tecnolÃ³gica,434,0,0,NULL,NULL,NULL
313,Material de limpieza,21601,NULL,Superusuario,232,21601 Material de limpieza,435,0,0,NULL,NULL,NULL
314,Materiales y suministros para planteles educativos,21701,NULL,Superusuario,232,21701 Materiales y suministros para planteles educativos,436,0,0,NULL,NULL,NULL
315,"Productos alimenticios para el Ejército, Fuerza Aérea y Armada Mexicanos, y para los efectivos que participen en programas de seguridad pública",22101,NULL,Superusuario,232,"22101 Productos alimenticios para el EjÃ©rcito, Fuerza AÃ©rea y Armada Mexicanos, y para los efectivos que participen en programas de seguridad pÃºblica",437,0,0,NULL,NULL,NULL
316,"Productos alimenticios para personas derivado de la prestación de servicios públicos en unidades de salud, educativas, de readaptación social y otras",22102,NULL,Superusuario,232,"22102 Productos alimenticios para personas derivado de la prestaciÃ³n de servicios pÃºblicos en unidades de salud, educativas, de readaptaciÃ³n social y otras",438,0,0,NULL,NULL,NULL
317,Productos alimenticios para el personal que realiza labores en campo o de supervisión,22103,NULL,Superusuario,232,22103 Productos alimenticios para el personal que realiza labores en campo o de supervisiÃ³n,439,0,0,NULL,NULL,NULL
318,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,22104,NULL,Superusuario,232,22104 Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,440,0,0,NULL,NULL,NULL
319,Productos alimenticios para la población en caso de desastres naturales,22105,NULL,Superusuario,232,22105 Productos alimenticios para la poblaciÃ³n en caso de desastres naturales,441,0,0,NULL,NULL,NULL
320,Productos alimenticios para el personal derivado de actividades extraordinarias (Se modifica),22106,NULL,Superusuario,232,22106 Productos alimenticios para el personal derivado de actividades extraordinarias (Se modifica),442,0,0,NULL,NULL,NULL
321,Productos alimenticios para animales,22201,NULL,Superusuario,232,22201 Productos alimenticios para animales,443,0,0,NULL,NULL,NULL
322,Utensilios para el servicio de alimentación,22301,NULL,Superusuario,232,22301 Utensilios para el servicio de alimentaciÃ³n,444,0,0,NULL,NULL,NULL
323,"Productos alimenticios, agropecuarios y forestales adquiridos como materia prima",23101,NULL,Superusuario,232,"23101 Productos alimenticios, agropecuarios y forestales adquiridos como materia prima",445,0,0,NULL,NULL,NULL
324,Insumos textiles adquiridos como materia prima,23201,NULL,Superusuario,232,23201 Insumos textiles adquiridos como materia prima,446,0,0,NULL,NULL,NULL
325,"Productos de papel, cartón e impresos adquiridos como materia prima",23301,NULL,Superusuario,232,"23301 Productos de papel, cartÃ³n e impresos adquiridos como materia prima",447,0,0,NULL,NULL,NULL
326,"Combustibles, lubricantes, aditivos, carbón y sus derivados adquiridos como materia prima",23401,NULL,Superusuario,232,"23401 Combustibles, lubricantes, aditivos, carbÃ³n y sus derivados adquiridos como materia prima",448,0,0,NULL,NULL,NULL
327,"Productos químicos, farmacéuticos y de laboratorio adquiridos como materia prima",23501,NULL,Superusuario,232,"23501 Productos quÃ­micos, farmacÃ©uticos y de laboratorio adquiridos como materia prima",449,0,0,NULL,NULL,NULL
328,Productos metálicos y a base de minerales no metálicos adquiridos como materia prima,23601,NULL,Superusuario,232,23601 Productos metÃ¡licos y a base de minerales no metÃ¡licos adquiridos como materia prima,450,0,0,NULL,NULL,NULL
329,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",23701,NULL,Superusuario,232,"23701 Productos de cuero, piel, plÃ¡stico y hule adquiridos como materia prima",451,0,0,NULL,NULL,NULL
