id_catalogo,cd_opcion,cc_externa,df_baja,cve_usuario,id_catalogo_padre,cd_descripcionDos,cc_externaDos,LOCK_FLAG
912,"Memoria de los eventos",2311-002-05-3-MM,NULL,Superusuario,907,NULL,NULL,NULL
913,"Informe de participación en actividades académicas",2311-002-06-3-RE,NULL,Superusuario,907,NULL,NULL,NULL
914,"Informe de actividades",2311-003-07-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
915,"Documento con la definición de la campaña",2311-003-08-1-PT,NULL,Superusuario,907,NULL,NULL,NULL
916,"Spots para radio",2311-003-09-3-SR,NULL,Superusuario,907,NULL,NULL,NULL
917,"Programa Anual de Comunicación social de Mejoredu",2311-003-10-1-PR,NULL,Superusuario,907,NULL,NULL,NULL
918,"Revista Interna y Síntesis Informativas",2311-003-11-3-RS,NULL,Superusuario,907,NULL,NULL,NULL
919,"Actas de sesiones realizadas",2311-004-12-3-AS,NULL,Superusuario,907,NULL,NULL,NULL
920,"Documento Aportaciones de los órganos colegiados a los proyectos de la Comisión",2311-004-13-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
921,"Seguimiento de los acuerdos de la JD  y del Comité del SNMCE",2311-004-14-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
922,"Informes de las recomendaciones en aspectos técnicos y metodológicos del CTE a productos de la Comisión",2311-004-15-3-IA,NULL,Superusuario,907,NULL,NULL,NULL
923,"Informe de opiniones del Consejo Ciudadano a productos de la Comisión",2311-004-16-3-IA,NULL,Superusuario,907,NULL,NULL,NULL
924,"Convocatoria y nombramiento de 3 Consejeros Ciudadanos",2311-004-17-1-NO,NULL,Superusuario,907,NULL,NULL,NULL
925,"Informes sobre la difusión del PGVE asi como de algunos documentos o proyectos generados en la Comisiónen por sus diferentes áreas de adscripción",2311-004-18-3-IA,NULL,Superusuario,907,NULL,NULL,NULL
926,"Análisis de resultados",2311-005-19-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
927,"Reporte de la implementación de la estrategia",2311-005-20-3-IA,NULL,Superusuario,907,NULL,NULL,NULL
928,"Reporte de Actividades",2311-005-21-3-IA,NULL,Superusuario,907,NULL,NULL,NULL
929,Constancias,2311-005-22-3-RT,NULL,Superusuario,907,NULL,NULL,NULL
930,"Informe de Actividades",2311-006-23-3-IA,NULL,Superusuario,907,NULL,NULL,NULL
931,"Nota Técnica",2311-080-24-1-NT,NULL,Superusuario,907,NULL,NULL,NULL
932,"Instrumentos para la evaluación diagnóstica y formativa del aprendizaje de Expresión escrita en educación básica",2321-001-01-2-IM,NULL,Superusuario,907,NULL,NULL,NULL
933,"Orientaciones didácticas para el uso formativo de la evaluación sobre Expresión escrita en educación básica",2321-001-02-1-OD,NULL,Superusuario,907,NULL,NULL,NULL
934,"Marco conceptual y metodológico sobre la valoración del aprendizaje de los NNA en condición de vulnerabilidad",2321-001-03-2-MC,NULL,Superusuario,907,NULL,NULL,NULL
935,"Instrumentos de entrevista y grupos focales para recopilar experiencias sobre la valoración del aprendizaje de los NNA en condición de vulnerabilidad",2321-001-04-2-IM,NULL,Superusuario,907,NULL,NULL,NULL
936,"Informe de resultados de la sistematización de experiencias  sobre la valoración del aprendizaje de los NNA en condición de vulnerabilidad",2321-001-05-1-EV,NULL,Superusuario,907,NULL,NULL,NULL
937,"Materiales y recursos de apoyo para la evaluación diagnóstica y formativa de la práctica docente en Educación Básica",2321-002-06-2-CM,NULL,Superusuario,907,NULL,NULL,NULL
938,"Informe final del monitoreo de los materiales y recursos de apoyo para llevar a cabo la evaluación diagnóstica y formativa de la práctica docente en escuelas de Educación Básica",2321-002-07-1-EV,NULL,Superusuario,907,NULL,NULL,NULL
939,"Instrumentos validados para el seguimiento, la apropiación y conocimiento del plan de estudios 2022 en la fase extensiva",2321-002-08-2-IM,NULL,Superusuario,907,NULL,NULL,NULL
940,"Informe del seguimiento a la apropiación y conocimiento del plan de estudios 2022 en la fase extensiva",2321-002-09-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
941,"Paquete de materiales e instrumentos para la evaluación diagnóstica y formativa de condiciones y procesos escolares",2321-003-10-2-CM,NULL,Superusuario,907,NULL,NULL,NULL
942,"Informe final del monitoreo de materiales e instrumentos de la evaluación diagnóstica y formativa de condiciones y procesos escolares",2321-003-11-1-EV,NULL,Superusuario,907,NULL,NULL,NULL
943,"Instrumentos para la recolección de información ",2321-004-12-2-IM,NULL,Superusuario,907,NULL,NULL,NULL
944,"Informe de trabajo de campo",2321-004-13-2-IT,NULL,Superusuario,907,NULL,NULL,NULL
945,"Informe final de la actualización de indicadores y mecanismos del sistema de monitoreo",2321-004-14-1-EV,NULL,Superusuario,907,NULL,NULL,NULL
946,"Lineamientos para el desarrollo de las evaluaciones diagnósticas y formativas actualizados",2321-005-15-1-LI,NULL,Superusuario,907,NULL,NULL,NULL
947,"Criterios actualizados",2321-005-16-1-CR,NULL,Superusuario,907,NULL,NULL,NULL
948,"Informe de experiencias y propuestas nacionales e internacionales sobre la evaluación de los aprendizajes, de docentes, de los centros escolares y de las políticas y programas educativos.",2321-006-17-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
949,"Marco conceptual y metodológico del estudio de coordinación interestatal en la atención educativa de niñez migrante",2321-007-18-2-MC,NULL,Superusuario,907,NULL,NULL,NULL
950,"Instrumentos diseñados para el estudio de coordinación interestatal en la atención educativa de niñez migrante",2321-007-19-2-IM,NULL,Superusuario,907,NULL,NULL,NULL
951,"Informe de resultados del estudio de coordinación interestatal en la atención educativa de niñez migrante",2321-007-20-1-ES,NULL,Superusuario,907,NULL,NULL,NULL
952,"Reporte de retroalimentación con actores clave",2321-007-21-1-ES,NULL,Superusuario,907,NULL,NULL,NULL
953,"Instrumentos diseñados para la investigación sobre el acoso entre estudiantes de educación media superior",2321-008-22-2-IM,NULL,Superusuario,907,NULL,NULL,NULL
954,"Marco conceptual y metodológico de la investigación sobre el acoso entre estudiantes de educación media superior",2321-008-23-2-MC,NULL,Superusuario,907,NULL,NULL,NULL
955,"Informe de resultados de la investigación sobre el acoso entre estudiantes de media superior",2321-008-24-1-IN,NULL,Superusuario,907,NULL,NULL,NULL
956,"Marco conceptual y metodológico del estudio de seguimiento de los procesos educativos en el cambio curricular",2321-009-25-2-MC,NULL,Superusuario,907,NULL,NULL,NULL
957,"Instrumentos diseñados para el estudio de seguimiento de los procesos educativos en el cambio curricular",2321-009-26-2-IM,NULL,Superusuario,907,NULL,NULL,NULL
958,"Informe final del estudio de seguimiento de los procesos educativos en el cambio curricular",2321-009-27-1-ES,NULL,Superusuario,907,NULL,NULL,NULL
959,"Muestra de las escuelas para observación",2321-010-28-2-RM,NULL,Superusuario,907,NULL,NULL,NULL
960,"Muestras de las escuelas de control",2321-010-29-2-RM,NULL,Superusuario,907,NULL,NULL,NULL
961,"Protocolo de seguimiento",2321-010-30-2-MS,NULL,Superusuario,907,NULL,NULL,NULL
962,"Reporte de Monitoreo",2321-010-31-2-IS,NULL,Superusuario,907,NULL,NULL,NULL
963,"Informe final",2321-010-32-1-ES,NULL,Superusuario,907,NULL,NULL,NULL
964,"Informes de análisis",2321-011-33-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
965,"Informes de desarrollo",2321-011-34-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
966,"Informes de operación en campo",2321-011-35-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
967,"Marco conceptual y metodológico del estudio exploratorio sobre  la desafiliación escolar en Educación Media Superior",2321-012-36-2-MC,NULL,Superusuario,907,NULL,NULL,NULL
968,"Informe de resultados sobre la desafiliación escolar en Educación Media Superior",2321-012-37-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
969,"Nota técnica",2321-080-38-3-NT,NULL,Superusuario,907,NULL,NULL,NULL
970,"Nota técnica",2321-081-39-3-NT,NULL,Superusuario,907,NULL,NULL,NULL
971,"Sugerencias para la concreción del plan y programas de estudio 2022 en EB.",2331-001-01-1-SU,NULL,Superusuario,907,NULL,NULL,NULL
972,"Sugerencias para la concreción de componentes curriculares en educación media superior",2331-002-02-1-SU,NULL,Superusuario,907,NULL,NULL,NULL
973,"Lineamientos para la mejora de las escuelas a través del fortalecimiento de prácticas escolares inclusivas e interculturales en  EB",2331-003-03-1-LI,NULL,Superusuario,907,NULL,NULL,NULL
974,"Lineamientos para la mejora de las escuelas a través del fortalecimiento de prácticas escolares inclusivas e interculturales en EMS",2331-003-04-1-LI,NULL,Superusuario,907,NULL,NULL,NULL
975,"Informes de actualización del Repositorio ",2331-004-05-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
976,"Materiales educativos para apoyar el trabajo de docentes y estudiantes",2331-005-06-1-ME,NULL,Superusuario,907,NULL,NULL,NULL
977,"Informe de acompañamiento y seguimiento a Sugerencias",2331-006-07-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
978,"Informe de acompañamiento y seguimiento a Lineamientos",2331-006-08-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
979,"Informe de resultados",2331-007-09-2-IS,NULL,Superusuario,907,NULL,NULL,NULL
980,"Reporte de instalación y operación de los seis grupos de especialistas en indicadores de mejora continua.",2332-001-01-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
981,"Indicadores Nacionales de la Mejora Continua de la Educación en México 2023  ",2332-002-02-1-ID,NULL,Superusuario,907,NULL,NULL,NULL
982,"Informes de indicadores",2332-002-03-2-IT,NULL,Superusuario,907,NULL,NULL,NULL
983,"Bases de datos estadísticos",2332-002-04-2-BD,NULL,Superusuario,907,NULL,NULL,NULL
984,"Paquete de fichas de información para supervisiones escolares ",2332-002-05-1-ME,NULL,Superusuario,907,NULL,NULL,NULL
985,"32 documentos con tablas, estadísticas y mapas por entidad federativa ",2332-002-06-1-ID,NULL,Superusuario,907,NULL,NULL,NULL
986,"Cuaderno temático sobre la atención educativa a población indígena",2332-003-07-1-CE,NULL,Superusuario,907,NULL,NULL,NULL
987,"Links de consulta de los nuevos módulos integrados en el Sistema de Información.",2332-004-08-2-CD,NULL,Superusuario,907,NULL,NULL,NULL
988,"Reporte del monitoreo y mantenimiento de módulos integrados en el Sistema de Información.",2332-004-09-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
989,"Informe de resultados del proceso de adopción del proyecto de gobierno de datos en la UAS
 ",2332-005-10-2-IT,NULL,Superusuario,907,NULL,NULL,NULL
990,"Informe de resultados de visitas a entidades federativas ",2332-006-11-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
991,"Estrategia anual de difusión en plataformas digitales institucionales",2333-001-01-1-PT,NULL,Superusuario,907,NULL,NULL,NULL
992,"Reporte trimestral de acciones de difusión ",2333-002-02-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
993,"Reporte trimestral de contenidos diseñados",2333-003-03-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
994,"Memorias del foro "Retos y perspectivas de la educación inclusiva: una mirada regional"""",2333-004-04-2-MM,NULL,Superusuario,907,NULL,NULL,NULL
995,"Actas de sesión del Comité en PDF ",2333-005-05-3-AS,NULL,Superusuario,907,NULL,NULL,NULL
996,"Obras editadas y publicadas en formato impreso y digital",2333-006-06-2-IT,NULL,Superusuario,907,NULL,NULL,NULL
997,"Boletines "Educación en Movimiento"""",2333-007-07-3-BL,NULL,Superusuario,907,NULL,NULL,NULL
998,"Reporte semestral del CEDOC",2333-008-08-3-IS,NULL,Superusuario,907,NULL,NULL,NULL
999,"Documentos  para apoyar la investigación académica",2333-008-09-3-MD,NULL,Superusuario,907,NULL,NULL,NULL
1000,"Capacitaciones de las bases de datos a los usuarios del CEDOC ",2333-008-10-3-RT,NULL,Superusuario,907,NULL,NULL,NULL
1001,"Nota técnica",2333-080-11-1-NT,NULL,Superusuario,907,NULL,NULL,NULL
1002,"Nota técnica",2333-081-12-1-NT,NULL,Superusuario,907,NULL,NULL,NULL
1003,"Base de datos EB",2341-001-01-1-BD,NULL,Superusuario,907,NULL,NULL,NULL
1004,"Informe de resultados de los procesos de selección en EB",2341-001-02-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
1005,"Base de datos EMS",2341-001-03-1-BD,NULL,Superusuario,907,NULL,NULL,NULL
1006,"Informe de resultados de los procesos de selección en EMS",2341-001-04-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
1007,"Informe de monitoreo ",2341-002-05-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
1008,"Informe de monitoreo ",2341-003-06-1-IR,NULL,Superusuario,907,NULL,NULL,NULL
